2.029311922087768494e+01,-9.624866513299313908e+01,6.482668267097443504e+01,-6.597833536783824115e+01,-2.374058320293493978e+02,1.760903616044096154e+01,-9.844783618285795512e+01,1.729576175112445213e+00,9.397221834399823592e+01,-8.826097085791340646e+01,9.784449981078903136e+01,2.908224264940873383e+01
2.747586643158185993e+01,-1.070003851023845556e+02,2.393934799740400265e+01,-1.081775177342037040e+02,-2.208911649677174580e+02,6.608631204684589022e+01,-7.244800465015110547e+01,1.127431552009717919e+01,1.173533561917556085e+02,-4.840002689493000787e+01,1.205328411667189670e+02,1.496617932167544218e+01
3.745138810777389438e+01,-1.224475787219615199e+02,2.850394899921024461e+01,-9.972483657706794702e+01,-2.406879032348591920e+02,6.052041283014779793e+01,-8.919383028425137638e+01,4.081843618702076348e+00,1.210431188736472166e+02,-7.108777203196108019e+01,1.019834274218739552e+02,-6.626961617975234198e+00
-4.841240874427703567e+00,-4.544432835110423952e+01,-1.659047015942269354e+01,-9.891093079399726662e+01,-1.047172944505584269e+02,4.475990745187178277e+01,-1.695257680932838440e+01,1.344389224938752925e+01,5.993480925435095230e+01,3.914914922789338902e+01,4.289433708841161064e+01,-6.153218080404590395e+00
-3.661853703846592367e+01,-1.821821320270266042e+01,5.428011158201166353e+01,-3.026563285233256551e+01,-1.100880536394946461e+02,-2.818891235321307320e+01,-3.877604183496971757e+01,1.755890054332482819e+01,2.993986603411518033e+01,-7.784629206548880020e+00,4.555320447229176395e+00,2.666576351790907395e+01
2.403939656031590388e+01,-1.111839177443774389e+02,3.250674825807749357e+01,-9.761203110883378997e+01,-2.226881020163119445e+02,6.329168400398583572e+01,-6.976269048199576162e+01,2.562211332362558025e+01,1.202445009169250625e+02,-7.026488645219420448e+01,9.794303571816709564e+01,1.238811603745946499e+01
-1.597494073025180761e+01,-5.499955088026739247e+01,6.231334907558664327e+01,-4.991929305916610105e+01,-1.722234089552804335e+02,-1.357934787874518934e+00,-5.560927609600388877e+01,1.923362349413498151e+01,6.775562699545741907e+01,-3.796709158803766826e+01,5.346066287310641485e+01,3.963026358982341435e+01
4.327888316310905203e+00,-4.680905903770941023e+01,-2.621261802606944258e+01,-1.043015304940123968e+02,-1.051034077818161734e+02,6.213558032468977643e+01,-1.763498370340035493e+01,-7.965896546742954776e+00,4.170859543412292680e+01,2.973692028166729528e+01,4.175655746290166803e+01,-1.536060000066797748e+01
3.583122134812882820e+01,-1.180856796969349034e+02,-9.492671179138188364e+00,-1.277644470866622868e+02,-2.001091622121595037e+02,9.116142006328711034e+01,-6.309214069230493038e+01,1.396003210819600682e+01,1.278224299792228038e+02,-3.158882074482522739e+01,1.006594165480666021e+02,-2.488290144541854687e+01
-1.682673983657759820e+01,-4.716718491496957455e+01,2.644704652342473139e+01,-8.592014156823205440e+01,-1.323230327746744877e+02,2.259523705644917158e+01,-4.225584237788352482e+01,3.235607944256312152e+01,6.879639814645905460e+01,-3.723745635933576992e+00,5.046211847972804776e+01,2.749610237270934121e+01
-8.803847384067722270e-01,-6.450901810183259499e+01,6.628697862516482076e+01,-5.596452526141982275e+01,-1.979362660796680871e+02,-1.388064239800454303e+01,-8.482584279425689999e+01,6.659790768558210949e+00,7.677745875493165784e+01,-4.046685855747136884e+01,8.295075912037283672e+01,4.113197841850880820e+01
-3.261101705243865467e+01,9.857815319383346875e+00,4.618110278191247886e+01,-3.325565599336784572e+01,-9.859465946926266611e+01,-2.722514142898440070e+01,-2.456779152743776606e+01,-1.782949777943310465e+01,-2.684154785486319028e+01,5.536575348779279260e+00,2.589665399334668194e+01,6.433257434404930564e+01
3.295300297656655175e+01,-1.141800527026129259e+02,1.754544345726387178e+01,-1.142879363195983302e+02,-2.207242657346178021e+02,7.813861880087839040e+01,-8.097843691730199112e+01,1.739715785292043293e+00,1.115397198051796579e+02,-6.643904177569275760e+01,9.292821557481050831e+01,-2.076694986408476851e+01
5.525841869108042204e+00,-9.083092599934593636e+01,6.434827031515705187e+01,-6.109425957970622534e+01,-2.103806085540373658e+02,1.127328316620346982e+01,-8.697652976721306572e+01,2.284928851371196146e+01,1.095838647704961915e+02,-6.168897363306383852e+01,6.967705329355142396e+01,8.308512306137036063e+00
-1.207388707349974943e+01,-4.895757158366351547e+01,6.337554703224306252e+01,-4.949130570656137706e+01,-1.784593420433937752e+02,-2.698161897957053412e+00,-6.061324483953071507e+01,5.556762249029062462e-01,5.214261935673363269e+01,-3.992862618056499713e+01,6.366031858491861328e+01,5.282161572626336010e+01
-2.788969505898163703e+01,2.763823509706263337e+00,8.510854358660866481e+00,-6.709549671995171138e+01,-7.552138127563847547e+01,2.069109175081553431e+01,-2.995319936255585791e+00,-1.660258402421045432e+01,-1.410843732141012552e+01,3.349170488977472360e+01,1.680849419421728186e+01,2.976094116249420196e+01
3.657848450531260909e+01,-1.096962183564644846e+02,-6.547143940006329821e+00,-1.256902988781988171e+02,-1.971711759648509315e+02,7.814652821904975610e+01,-7.465268100650558836e+01,1.240035595991533235e+01,1.156419791198204052e+02,-3.999598445884752351e+01,9.862914441120798870e+01,-1.647261480720806759e+01
-3.189051597330312759e+01,-1.547478302977271269e+01,7.934099978723773461e+01,-2.020225821742843308e+01,-1.380840745274204835e+02,-5.260006718932508107e+01,-6.000447492037061892e+01,-1.695456930458154043e-01,1.780724704495153077e+01,-1.467210399693127876e+01,3.542721527595969633e+01,5.473905279089540699e+01
-8.571041098572370842e+00,-5.352108508151321331e+01,4.329346098091289718e+01,-6.944684389416630665e+01,-1.694096291461166288e+02,3.028922807282127749e+01,-4.470985268271641644e+01,-3.911541502032433310e-02,5.480679028802628494e+01,-3.081996798227212508e+01,6.925801376275875043e+01,4.455901137772820420e+01
1.243859830008198131e+01,-8.066873023736994242e+01,2.276022389833586512e+00,-1.154875816789697751e+02,-1.654457167867344651e+02,8.991921603266271745e+01,-3.762348439884151219e+01,4.763154066654459839e+00,8.232273389021099774e+01,-2.203548755758202660e+01,7.971850257833541775e+01,1.906990540115584221e+00
3.115679209127299742e+01,-1.109704994525176147e+02,2.513644860904986089e+01,-1.110863630300889042e+02,-2.317634464703119477e+02,5.286523957415619179e+01,-9.171911681495950575e+01,1.004138601073879222e+01,1.267986052839198692e+02,-5.439664873149563817e+01,1.114332489472977699e+02,2.786145420491679126e+00
3.018735711889392448e+01,-1.003566079880147015e+02,3.306034261352186121e+01,-9.670260324052985368e+01,-2.317873231182546192e+02,3.139486402357461259e+01,-1.016179950676551016e+02,-1.119255874449136279e+01,9.943247582133859908e+01,-6.105635746813496922e+01,9.735557975135209574e+01,-6.990211189777307821e-01
